,Tag,Word,Sentence #
7451,PER,Fleurian,317.0
7452,PER,JeanPhilippe,317.0
7453,LOC,Slovakia,317.0
7454,PER,Kroslak,317.0
7455,PER,Jaan,317.0
7456,O,vs,317.0
7457,LOC,Us,317.0
7458,PER,Woodruff,317.0
7459,PER,Cris,317.0
7460,O,Qualifier,317.0
7461,O,vs,317.0
7462,LOC,Czech,317.0
7463,PER,Corda,317.0
7464,PER,Petter,317.0
7465,LOC,Republic,317.0
7466,PER,Bohdan,317.0
7467,PER,Ulihrach,317.0
7468,O,vs,317.0
7469,LOC,Republic,317.0
7470,LOC,Czech,317.0
7471,O,14,317.0
7472,LOC,Spain,317.0
7473,PER,Costa,317.0
7474,PER,Alberto,317.0
7475,O,12,317.0
7476,LOC,Us,317.0
7477,PER,Martyn,317.0
7478,PER,Tod,317.0
7479,PER,L,317.0
7480,PER,Younnes,317.0
7481,LOC,Morocco,317.0
7482,PER,Aynaoui,317.0
7483,O,vs,317.0
7484,LOC,Italy,317.0
7485,PER,Gaudenzi,317.0
7486,PER,Andrea,317.0
7487,O,vs,317.0
7488,LOC,Japan,317.0
7489,PER,Matsuoka,317.0
7490,PER,Shuzo,317.0
7491,LOC,Us,317.0
7492,PER,Flach,317.0
7493,PER,Dug,317.0
7494,O,vs,317.0
7495,O,qualifier,317.0
7496,LOC,Sweeden,317.0
7497,PER,Wilander,317.0
7498,PER,Matz,317.0
7499,O,vs,317.0
7500,LOC,Brittain,317.0
7501,PER,Henneman,317.0
7502,PER,Timm,317.0
7503,LOC,Netherlands,317.0
7504,PER,Haarhuis,317.0
7505,PER,Pol,317.0
7506,O,vs,317.0
7507,LOC,Us,317.0
7508,PER,Joice,317.0
7509,PER,Micheal,317.0
7510,LOC,Australia,317.0
7511,PER,Tebbutt,317.0
7512,PER,Micheal,317.0
7513,O,vs,317.0
7514,LOC,Us,317.0
7515,PER,Reneberg,317.0
7516,PER,Ritchey,317.0
7517,LOC,Us,317.0
7518,PER,Starke,317.0
7519,PER,Jonathon,317.0
7520,O,vs,317.0
7521,LOC,Germany,317.0
7522,PER,Karbacher,317.0
7523,PER,Burnt,317.0
7524,LOC,Sweeden,317.0
7525,PER,Edberg,317.0
7526,PER,Stefan,317.0
7527,O,vs,317.0
7528,O,5,317.0
7529,LOC,Netherlands,317.0
7530,PER,Krajicek,317.0
7531,PER,Richerd,317.0
7532,O,6,317.0
7533,LOC,Us,317.0
7534,PER,Agassi,317.0
7535,PER,Andrzej,317.0
7536,O,vs,317.0
7537,LOC,Columbia,317.0
7538,PER,Haddad,317.0
7539,PER,Mauricio,317.0
7540,LOC,South,317.0
7541,PER,Ondruska,317.0
7542,PER,Mantilla,317.0
7543,LOC,Africa,317.0
7544,O,vs,317.0
7545,LOC,Spain,317.0
7546,PER,Marcos,317.0
7547,PER,Felix,317.0
7548,LOC,Spain,317.0
7549,PER,Moya,317.0
7550,PER,Carlos,317.0
7551,O,vs,317.0
7552,LOC,Us,317.0
7553,PER,Humphries,317.0
7554,PER,Scot,317.0
7555,LOC,Netherlands,317.0
7556,PER,Siemerink,317.0
7557,PER,Jaan,317.0
7558,O,vs,317.0
7559,LOC,Germany,317.0
7560,PER,Steib,317.0
7561,PER,CarlUwe,317.0
7562,O,Qualifier,317.0
7563,O,vs,317.0
7564,O,qualifier,317.0
7565,LOC,Us,317.0
7566,PER,Wheaten,317.0
7567,PER,David,317.0
7568,O,vs,317.0
7569,LOC,Us,317.0
7570,PER,Kym,317.0
7571,PER,Kevin,317.0
7572,LOC,Ecuador,317.0
7573,PER,Lapentti,317.0
7574,PER,Nicolas,317.0
7575,O,vs,317.0
7576,LOC,Us,317.0
7577,PER,Obrien,317.0
7578,PER,Alexs,317.0
7579,LOC,Morocco,317.0
7580,PER,Alami,317.0
7581,PER,Kareem,317.0
7582,O,vs,317.0
7583,O,11,317.0
7584,LOC,Us,317.0
7585,PER,Washington,317.0
7586,PER,MaliVai,317.0
7587,O,13,317.0
7588,LOC,Sweeden,317.0
7589,PER,Enqvist,317.0
7590,PER,Thomas',317.0
7591,O,vs,317.0
7592,LOC,France,317.0
7593,PER,Simeon,317.0
7594,PER,Stephane,317.0
7595,LOC,France,317.0
7596,PER,Raoux,317.0
7597,PER,Guillaume,317.0
7598,O,vs,317.0
7599,LOC,Belgium,317.0
7600,PER,Dewulf,317.0
7601,PER,Philip,317.0
7602,LOC,Bahamas,317.0
7603,PER,Noles,317.0
7604,PER,Merc,317.0
7605,O,vs,317.0
7606,LOC,Uruguay,317.0
7607,PER,Filippini,317.0
7608,PER,Marcelo,317.0
7609,LOC,Australia,317.0
7610,PER,Woodbridge,317.0
7611,PER,Tod,317.0
7612,O,vs,317.0
7613,O,qualifier,317.0
7614,LOC,Belgium,317.0
7615,PER,Goossens,317.0
7616,PER,Kriss,317.0
7617,O,vs,317.0
7618,LOC,Spain,317.0
7619,PER,Bruguera,317.0
7620,PER,Sergi,317.0
7621,O,Qualifier,317.0
7622,O,vs,317.0
7623,LOC,Germany,317.0
7624,PER,Stitch,317.0
7625,PER,Micheal,317.0
7626,O,Qualifier,317.0
7627,O,vs,317.0
7628,LOC,Us,317.0
7629,PER,Addams,317.0
7630,PER,Chuck,317.0
7631,LOC,Argentina,317.0
7632,PER,Frana,317.0
7633,PER,Javier,317.0
7634,O,vs,317.0
7635,O,3,317.0
7636,LOC,Austria,317.0
7637,PER,Muster,317.0
7638,PER,Thomas',317.0
7639,O,8,317.0
7640,LOC,Us,317.0
7641,PER,Currier,317.0
7642,PER,Gym,317.0
7643,O,vs,317.0
7644,LOC,Spain,317.0
7645,PER,Sanchez,317.0
7646,PER,Javier,317.0
7647,LOC,Us,317.0
7648,PER,Grabb,317.0
7649,PER,Gym,317.0
7650,O,vs,317.0
7651,LOC,Australia,317.0
7652,PER,Staal,317.0
7653,PER,Sandon,317.0
7654,LOC,Australia,317.0
7655,PER,Rafter,317.0
7656,PER,Patrick,317.0
7657,O,vs,317.0
7658,LOC,Denmark,317.0
7659,PER,Karlsen,317.0
7660,PER,Kenneth,317.0
7661,LOC,Australia,317.0
7662,PER,Stoltenberg,317.0
7663,PER,Jason,317.0
7664,O,vs,317.0
7665,LOC,Italy,317.0
7666,PER,Pescosolido,317.0
7667,PER,Stefano,317.0
7668,LOC,France,317.0
7669,PER,Boetsch,317.0
7670,PER,Arnaud,317.0
7671,O,vs,317.0
7672,LOC,Venezuela,317.0
7673,PER,Perera,317.0
7674,PER,Nicolas,317.0
7675,LOC,Spain,317.0
7676,PER,Costa,317.0
7677,PER,Carlos,317.0
7678,O,vs,317.0
7679,LOC,Sweeden,317.0
7680,PER,Gustafsson,317.0
7681,PER,Magnus,317.0
7682,LOC,Us,317.0
7683,PER,Tarango,317.0
7684,PER,Geoff,317.0
7685,O,vs,317.0
7686,LOC,Germany,317.0
7687,PER,Radulescu,317.0
7688,PER,Alexs,317.0
7689,O,Qualifier,317.0
7690,O,vs,317.0
7691,O,10,317.0
7692,LOC,Chilly,317.0
7693,PER,Rios,317.0
7694,PER,Marcelo,317.0
7695,O,15,317.0
7696,LOC,Switzerland,317.0
7697,PER,Rosset,317.0
7698,PER,Merc,317.0
7699,O,vs,317.0
7700,LOC,Us,317.0
7701,PER,Palmer,317.0
7702,PER,Jared,317.0
7703,LOC,Czech,317.0
7704,PER,Damn,317.0
7705,PER,Gumy,317.0
7706,LOC,Republic,317.0
7707,O,vs,317.0
7708,LOC,Argentina,317.0
7709,PER,Martyn,317.0
7710,PER,Hernon,317.0
7711,LOC,Sweeden,317.0
7712,PER,Kulti,317.0
7713,PER,Nicklas,317.0
7714,O,vs,317.0
7715,LOC,Switzerland,317.0
7716,PER,Hlasek,317.0
7717,PER,Jakab,317.0
7718,LOC,Us,317.0
7719,PER,Mamiit,317.0
7720,PER,Cecil,317.0
7721,O,vs,317.0
7722,LOC,Spain,317.0
7723,PER,Berasategui,317.0
7724,PER,Alberto,317.0
7725,LOC,Us,317.0
7726,PER,Spadea,317.0
7727,PER,Vince,317.0
7728,O,vs,317.0
7729,LOC,Czech,317.0
7730,PER,Vacek,317.0
7731,PER,Daniel,317.0
7732,LOC,Republic,317.0
7733,PER,David,317.0
7734,PER,Prinosil,317.0
7735,LOC,Germany,317.0
7736,O,vs,317.0
7737,O,qualifier,317.0
7738,O,Qualifier,317.0
7739,O,vs,317.0
7740,LOC,Spain,317.0
7741,PER,Carbonell,317.0
7742,PER,Tomas,317.0
7743,O,Qualifier,317.0
7744,O,vs,317.0
7745,O,2,317.0
7746,LOC,Us,317.0
7747,PER,Chiang,317.0
7748,PER,Micheal,317.0
7749,O,DOCSTART,317.0
7750,PER,Johnsen,317.0
7751,ORG,Orioles,317.0
7752,O,BASEBALL,317.0
7753,O,HOSPITALIZED,317.0
7754,O,MANAGER,317.0
7755,O,19960822,317.0
7756,LOC,Baltimore,318.0
7757,ORG,Orioles',318.0
7758,PER,Jonson,318.0
7759,PER,Davey,318.0
7760,ORG,Baltimore,318.0
7761,O,will,318.0
7762,O,manager,318.0
7763,PER,Davie,318.0
7764,O,miss,318.0
7765,O,Thursday,318.0
7766,O,nights,318.0
7767,O,game,318.0
7768,O,against,318.0
7769,ORG,Mariners,318.0
7770,O,after,318.0
7771,O,the,318.0
7772,ORG,Seattle,318.0
7773,O,being,318.0
7774,O,admitted,318.0
7775,O,to,318.0
7776,O,a,318.0
7777,O,hospital,318.0
7778,O,with,318.0
7779,O,an,318.0
7780,O,irregular,318.0
7781,O,heartbeat,318.0
7782,O,The,319.0
7783,O,was,319.0
7784,PER,Jonson,319.0
7785,O,53yearold,319.0
7786,O,hospitalized,319.0
7787,O,after,319.0
7788,O,experiencing,319.0
7789,O,dizziness,319.0
7790,O,He,320.0
7791,O,is,320.0
7792,O,in,320.0
7793,O,no,320.0
7794,O,danger,320.0
7795,O,and,320.0
7796,O,will,320.0
7797,O,be,320.0
7798,O,treated,320.0
7799,O,and,320.0
7800,O,observed,320.0
7801,O,this,320.0
7802,O,evening,320.0
7803,O,team,320.0
7804,ORG,Orioles',320.0
7805,O,said,320.0
7806,O,physician,320.0
7807,PER,Goldiner,320.0
7808,O,adding,320.0
7809,O,Dr,320.0
7810,PER,William,320.0
7811,O,is,320.0
7812,PER,Jonson,320.0
7813,O,that,320.0
7814,O,expected,320.0
7815,O,to,320.0
7816,O,be,320.0
7817,O,released,320.0
7818,O,on,320.0
7819,O,bench,320.0
7820,ORG,Orioles',321.0
7821,O,Friday,321.0
7822,PER,Etchebarren,321.0
7823,O,will,321.0
7824,O,coach,321.0
7825,PER,Andi,321.0
7826,O,manage,321.0
7827,O,the,321.0
7828,O,club,321.0
7829,O,absence,321.0
7830,PER,Johnsen'S,321.0
7831,O,is,321.0
7832,PER,Jonson,322.0
7833,O,in,322.0
7834,O,the,322.0
7835,O,second,322.0
7836,O,manager,322.0
7837,O,to,322.0
7838,O,be,322.0
7839,O,hospitalized,322.0
7840,O,this,322.0
7841,O,week,322.0
7842,ORG,Angel'S,322.0
7843,PER,Macnamara,322.0
7844,O,after,322.0
7845,ORG,California,322.0
7846,O,was,322.0
7847,O,skipper,322.0
7848,PER,Jon,322.0
7849,O,admitted,322.0
7850,LOC,York'S,322.0
7851,LOC,Colombia,322.0
7852,LOC,Presbyterian,322.0
7853,LOC,Hospital,322.0
7854,O,on,322.0
7855,LOC,Knew,322.0
7856,O,to,322.0
7857,O,Wednesday,322.0
7858,O,with,322.0
7859,O,a,322.0
7860,O,blood,322.0
7861,O,clot,322.0
7862,O,in,322.0
7863,O,his,322.0
7864,O,left,322.0
7865,O,who,322.0
7866,PER,Jonson,323.0
7867,O,calf,323.0
7868,O,played,323.0
7869,O,eight,323.0
7870,O,seasons,323.0
7871,O,was,323.0
7872,LOC,Baltimore,323.0
7873,O,in,323.0
7874,O,manager,323.0
7875,ORG,Orioles',323.0
7876,O,named,323.0
7877,O,in,323.0
7878,O,the,323.0
7879,O,offseason,323.0
7880,PER,Reagan,323.0
7881,O,He,323.0
7882,O,replacing,323.0
7883,PER,Fil,324.0
7884,O,led,324.0
7885,ORG,Reds',324.0
7886,O,to,324.0
7887,O,the,324.0
7888,ORG,Cincinnati,324.0
7889,O,the,324.0
7890,O,National,324.0
7891,O,League,324.0
7892,O,Championship,324.0
7893,O,Series,324.0
7894,O,last,324.0
7895,O,year,324.0
7896,O,and,324.0
7897,O,guided,324.0
7898,ORG,Yorke,324.0
7899,ORG,Met'S,324.0
7900,O,to,324.0
7901,ORG,Knew,324.0
7902,O,the,324.0
7903,O,a,324.0
7904,O,World,324.0
7905,O,Series,324.0
7906,O,championship,324.0
7907,O,in,324.0
7908,O,has,324.0
7909,ORG,Baltimore,325.0
7910,O,1986,325.0
7911,O,won,325.0
7912,O,16,325.0
7913,O,of,325.0
7914,O,its,325.0
7915,O,last,325.0
7916,O,22,325.0
7917,O,games,325.0
7918,O,to,325.0
7919,O,pull,325.0
7920,O,within,325.0
7921,O,five,325.0
7922,O,games,325.0
7923,O,of,325.0
7924,O,the,325.0
7925,ORG,Yorke,325.0
7926,ORG,Yankee'S,325.0
7927,O,in,325.0
7928,ORG,Knew,325.0
7929,O,slumping,325.0
7930,O,the,325.0
7931,O,American,325.0
7932,O,League,325.0
7933,O,East,325.0
7934,O,Division,325.0
7935,O,DOCSTART,326.0
7936,O,BASEBALL,326.0
7937,O,MAJOR,326.0
7938,O,LEAGUE,326.0
7939,O,STANDINGS,326.0
7940,O,AFTER,326.0
7941,O,WEDNESDAY,326.0
7942,O,S,326.0
7943,LOC,York,326.0
7944,O,19960822,327.0
7945,O,GAMES,327.0
7946,LOC,Knew,327.0
7947,O,Major,327.0
7948,O,League,327.0
7949,O,Baseball,327.0
7950,O,standings,327.0
7951,O,after,327.0
7952,O,games,327.0
7953,O,played,327.0
7954,O,on,327.0
7955,O,Wednesday,327.0
7956,O,tabulate,327.0
7957,O,under,327.0
7958,O,won,327.0
7959,O,lost,327.0
7960,O,winning,327.0
7961,O,percentage,327.0
7962,O,and,327.0
7963,O,games,327.0
7964,O,behind,327.0
7965,O,AMERICAN,327.0
7966,O,LEAGUE,327.0
7967,O,EASTERN,327.0
7968,O,DIVISION,327.0
7969,O,W,327.0
7970,O,L,327.0
7971,O,PCT,327.0
7972,ORG,York,327.0
7973,O,72,327.0
7974,O,GB,327.0
7975,ORG,Knew,327.0
7976,O,53,327.0
7977,O,67,327.0
7978,ORG,Baltimore,327.0
7979,O,576,327.0
7980,O,58,327.0
7981,O,536,327.0
7982,O,63,327.0
7983,ORG,Boston,327.0
7984,O,5,327.0
7985,O,64,327.0
7986,O,496,327.0
7987,O,58,327.0
7988,ORG,Toronto,327.0
7989,O,10,327.0
7990,O,69,327.0
7991,O,457,327.0
7992,O,44,327.0
7993,ORG,Detroit,327.0
7994,O,15,327.0
7995,O,82,327.0
7996,O,349,327.0
7997,O,28,327.0
7998,O,12,327.0
7999,O,CENTRAL,327.0
8000,O,76,327.0
8001,ORG,Cleaveland,327.0
8002,O,DIVISION,327.0
8003,O,51,327.0
8004,O,69,327.0
8005,ORG,Chicago,327.0
8006,O,598,327.0
8007,O,59,327.0
8008,O,539,327.0
8009,O,7,327.0
8010,O,63,327.0
8011,ORG,Minnesota,327.0
8012,O,12,327.0
8013,O,63,327.0
8014,O,500,327.0
8015,O,12,327.0
8016,O,60,327.0
8017,ORG,Milwaukee,327.0
8018,O,12,327.0
8019,O,68,327.0
8020,O,469,327.0
8021,O,16,327.0
8022,ORG,Citi,327.0
8023,O,58,327.0
8024,O,12,327.0
8025,ORG,Kansas,327.0
8026,O,70,327.0
8027,O,453,327.0
8028,O,18,327.0
8029,O,12,327.0
8030,O,WESTERN,327.0
8031,O,73,327.0
8032,ORG,Texas,327.0
8033,O,DIVISION,327.0
8034,O,54,327.0
8035,O,64,327.0
8036,ORG,Seattle,327.0
8037,O,575,327.0
8038,O,61,327.0
8039,O,512,327.0
8040,O,62,327.0
8041,ORG,Oakland,327.0
8042,O,8,327.0
8043,O,67,327.0
8044,O,481,327.0
8045,O,58,327.0
8046,ORG,California,327.0
8047,O,12,327.0
8048,O,68,327.0
8049,O,460,327.0
8050,O,14,327.0
8051,O,12,327.0
8052,O,THURSDAY,327.0
8053,O,AUGUST,327.0
8054,O,22,327.0
8055,ORG,Seattle,327.0
8056,LOC,Boston,327.0
8057,O,SCHEDULE,327.0
8058,ORG,Oakland,327.0
8059,LOC,Baltimore,327.0
8060,ORG,California,327.0
8061,O,AT,327.0
8062,O,AT,327.0
8063,O,AT,327.0
8064,ORG,Toronto,327.0
8065,LOC,York,327.0
8066,LOC,Chicago,327.0
8067,ORG,Detroit,327.0
8068,LOC,Knew,327.0
8069,O,AT,327.0
8070,O,AT,327.0
8071,ORG,Texas,327.0
8072,LOC,Citi,327.0
8073,LOC,Kansas,327.0
8074,O,NATIONAL,327.0
8075,LOC,Minnesota,327.0
8076,O,AT,327.0
8077,O,LEAGUE,327.0
8078,O,EASTERN,327.0
8079,O,DIVISION,327.0
8080,O,W,327.0
8081,O,L,327.0
8082,O,PCT,327.0
8083,O,79,327.0
8084,ORG,Atlanta,327.0
8085,O,GB,327.0
8086,O,46,327.0
8087,O,67,327.0
8088,ORG,Montreal,327.0
8089,O,632,327.0
8090,O,58,327.0
8091,O,536,327.0
8092,ORG,York,327.0
8093,O,59,327.0
8094,O,12,327.0
8095,ORG,Knew,327.0
8096,O,69,327.0
8097,O,461,327.0
8098,O,21,327.0
8099,O,58,327.0
8100,ORG,Florida,327.0
8101,O,12,327.0
8102,O,69,327.0
8103,O,457,327.0
8104,O,52,327.0
8105,ORG,Philadelphia,327.0
8106,O,22,327.0
8107,O,75,327.0
8108,O,409,327.0
8109,O,28,327.0
8110,O,CENTRAL,327.0
8111,O,68,327.0
8112,ORG,Houston,327.0
8113,O,DIVISION,327.0
8114,O,59,327.0
8115,ORG,Lewey,327.0
8116,O,67,327.0
8117,O,535,327.0
8118,ORG,Saint,327.0
8119,O,59,327.0
8120,O,532,327.0
8121,O,63,327.0
8122,ORG,Chicago,327.0
8123,O,12,327.0
8124,O,62,327.0
8125,O,504,327.0
8126,O,62,327.0
8127,ORG,Cincinnati,327.0
8128,O,4,327.0
8129,O,62,327.0
8130,O,500,327.0
8131,O,4,327.0
8132,O,53,327.0
8133,ORG,Pittsburg,327.0
8134,O,12,327.0
8135,O,73,327.0
8136,O,421,327.0
8137,O,14,327.0
8138,O,12,327.0
8139,O,WESTERN,327.0
8140,ORG,Diego,327.0
8141,O,70,327.0
8142,O,DIVISION,327.0
8143,ORG,San,327.0
8144,O,59,327.0
8145,ORG,Angeles,327.0
8146,O,66,327.0
8147,O,543,327.0
8148,ORG,Los,327.0
8149,O,60,327.0
8150,O,524,327.0
8151,O,2,327.0
8152,O,65,327.0
8153,ORG,Colorado,327.0
8154,O,12,327.0
8155,O,62,327.0
8156,O,512,327.0
8157,ORG,Francisco,327.0
8158,O,54,327.0
8159,O,4,327.0
8160,ORG,San,327.0
8161,O,70,327.0
8162,O,435,327.0
8163,O,13,327.0
8164,O,12,327.0
8165,O,THURSDAY,327.0
8166,O,AUGUST,327.0
8167,O,22,327.0
8168,ORG,Lewey,327.0
8169,ORG,Cincinnati,327.0
8170,LOC,Colorado,327.0
8171,ORG,Saint,327.0
8172,O,SCHEDULE,327.0
8173,LOC,Atlanta,327.0
8174,ORG,Pittsburg,327.0
8175,O,AT,327.0
8176,LOC,Houston,327.0
8177,ORG,Philadelphia,327.0
8178,O,AT,327.0
8179,O,AT,327.0
8180,O,AT,327.0
8181,ORG,Montreal,327.0
8182,LOC,Angeles,327.0
8183,LOC,Los,327.0
8184,LOC,Francisco,327.0
8185,O,DOCSTART,327.0
8186,O,AT,327.0
8187,LOC,San,327.0
8188,O,BASEBALL,327.0
8189,O,MAJOR,327.0
8190,O,LEAGUE,327.0
8191,O,RESULTS,327.0
8192,LOC,York,327.0
8193,O,19960822,328.0
8194,O,WEDNESDAY,328.0
8195,LOC,Knew,328.0
8196,O,Results,328.0
8197,O,of,328.0
8198,O,Major,328.0
8199,O,League,328.0
8200,O,Baseball,328.0
8201,O,games,328.0
8202,O,played,328.0
8203,O,on,328.0
8204,O,Wednesday,328.0
8205,O,home,328.0
8206,O,team,328.0
8207,O,in,328.0
8208,O,CAPS,328.0
8209,O,American,328.0
8210,O,7,328.0
8211,ORG,California,328.0
8212,ORG,York,328.0
8213,O,1,328.0
8214,O,League,328.0
8215,O,7,328.0
8216,ORG,Detroit,328.0
8217,O,4,328.0
8218,ORG,Chicago,328.0
8219,O,10,328.0
8220,ORG,Milwaukee,328.0
8221,O,7,328.0
8222,ORG,Minnesota,328.0
8223,O,6,328.0
8224,ORG,Boston,328.0
8225,O,4,328.0
8226,ORG,Oakland,328.0
8227,O,10,328.0
8228,ORG,Baltimore,328.0
8229,O,5,328.0
8230,ORG,Seattle,328.0
8231,O,10,328.0
8232,ORG,Texas',328.0
8233,O,8,328.0
8234,ORG,Cleaveland,328.0
8235,ORG,Knew,328.0
8236,O,in,328.0
8237,O,6,328.0
8238,ORG,Toronto,328.0
8239,ORG,Citi,328.0
8240,O,2,328.0
8241,O,10,328.0
8242,ORG,Kansas,328.0
8243,O,National,328.0
8244,O,8,328.0
8245,ORG,Chicago,328.0
8246,O,3,328.0
8247,ORG,Florida,328.0
8248,ORG,Francisco,328.0
8249,O,12,328.0
8250,O,League,328.0
8251,ORG,Yorke,328.0
8252,O,11,328.0
8253,ORG,San,328.0
8254,O,4,328.0
8255,ORG,Atlanta,328.0
8256,O,3,328.0
8257,ORG,Cincinnati,328.0
8258,O,5,328.0
8259,ORG,Pittsburg,328.0
8260,O,2,328.0
8261,ORG,Houston,328.0
8262,O,10,328.0
8263,ORG,Colorado,328.0
8264,ORG,Lewey,328.0
8265,O,2,328.0
8266,ORG,Knew,328.0
8267,O,6,328.0
8268,ORG,Philadelphia,328.0
8269,ORG,Angeles,328.0
8270,O,0,328.0
8271,ORG,Saint,328.0
8272,ORG,Diego,328.0
8273,O,7,328.0
8274,ORG,Los,328.0
8275,O,2,328.0
8276,ORG,Montreal,328.0
8277,ORG,San,328.0
8278,O,DOCSTART,328.0
8279,O,HOMER,328.0
8280,PER,Grear,328.0
8281,O,BASEBALL,328.0
8282,O,IN,328.0
8283,O,10TH,328.0
8284,O,PAST,328.0
8285,ORG,Texas,328.0
8286,O,LIFTS,328.0
8287,PER,Greers,328.0
8288,O,tworun,329.0
8289,ORG,Indian'S,329.0
8290,LOC,Cleaveland,329.0
8291,O,19960822,329.0
8292,PER,Rusty,329.0
8293,O,homer,329.0
8294,O,in,329.0
8295,O,the,329.0
8296,O,top,329.0
8297,O,of,329.0
8298,O,the,329.0
8299,O,10th,329.0
8300,O,inning,329.0
8301,O,rallied,329.0
8302,ORG,Ranger'S,329.0
8303,O,to,329.0
8304,O,the,329.0
8305,ORG,Texas',329.0
8306,O,a,329.0
8307,O,108,329.0
8308,O,victory,329.0
8309,O,over,329.0
8310,ORG,Indian'S,329.0
8311,O,Wednesday,329.0
8312,O,the,329.0
8313,ORG,Cleaveland,329.0
8314,O,in,329.0
8315,O,the,329.0
8316,O,rubber,329.0
8317,O,game,329.0
8318,O,of,329.0
8319,O,a,329.0
8320,O,threegame,329.0
8321,O,series,329.0
8322,O,between,329.0
8323,O,division,329.0
8324,O,leaders,329.0
8325,O,With,330.0
8326,O,one,330.0
8327,O,hit,330.0
8328,PER,Grear,330.0
8329,O,out,330.0
8330,O,a,330.0
8331,O,11,330.0
8332,O,pitch,330.0
8333,PER,Tavarez,330.0
8334,O,47,330.0
8335,O,from,330.0
8336,PER,Juliann,330.0
8337,O,over,330.0
8338,O,the,330.0
8339,O,rightfield,330.0
8340,O,fence,330.0
8341,O,for,330.0
8342,O,his,330.0
8343,O,15th,330.0
8344,O,home,330.0
8345,O,run,330.0
8346,O,It,331.0
8347,O,was,331.0
8348,O,an,331.0
8349,O,offspeed,331.0
8350,O,pitch,331.0
8351,O,and,331.0
8352,O,I,331.0
8353,O,just,331.0
8354,O,tried,331.0
8355,O,to,331.0
8356,O,get,331.0
8357,O,a,331.0
8358,O,good,331.0
8359,O,swing,331.0
8360,O,on,331.0
8361,O,it,331.0
8362,O,and,331.0
8363,O,put,331.0
8364,O,it,331.0
8365,O,in,331.0
8366,O,said,331.0
8367,PER,Grear,331.0
8368,O,play,331.0
8369,O,This,332.0
8370,O,was,332.0
8371,O,a,332.0
8372,O,big,332.0
8373,O,game,332.0
8374,O,The,333.0
8375,O,crowd,333.0
8376,O,was,333.0
8377,O,behind,333.0
8378,O,him,333.0
8379,O,and,333.0
8380,O,it,333.0
8381,O,was,333.0
8382,O,intense,333.0
8383,O,The,334.0
8384,O,shot,334.0
8385,O,brought,334.0
8386,PER,Rodriguez,334.0
8387,O,who,334.0
8388,O,home,334.0
8389,PER,Iven,334.0
8390,O,had,334.0
8391,O,his,334.0
8392,O,second,334.0
8393,O,double,334.0
8394,O,of,334.0
8395,O,the,334.0
8396,O,game,334.0
8397,O,giving,334.0
8398,O,him,334.0
8399,O,42,334.0
8400,O,this,334.0
8401,O,season,334.0
8402,O,41,334.0
8403,O,as,334.0
8404,O,a,334.0
8405,O,catcher,334.0
8406,O,He,335.0
8407,PER,Cochran,335.0
8408,PER,Johnie,335.0
8409,PER,Bench,335.0
8410,O,and,335.0
8411,O,joined,335.0
8412,PER,Kennedy,335.0
8413,O,as,335.0
8414,PER,Micki,335.0
8415,PER,Teri,335.0
8416,O,the,335.0
8417,O,only,335.0
8418,O,catchers,335.0
8419,O,with,335.0
8420,O,40,335.0
8421,O,doubles,335.0
8422,O,in,335.0
8423,O,a,335.0
8424,O,season,335.0
8425,O,have,336.0
8426,ORG,Ranger'S,336.0
8427,O,The,336.0
8428,O,won,336.0
8429,O,10,336.0
8430,O,of,336.0
8431,O,their,336.0
8432,O,last,336.0
8433,O,12,336.0
8434,O,games,336.0
8435,O,and,336.0
8436,O,six,336.0
8437,O,of,336.0
8438,O,nine,336.0
8439,O,meetings,336.0
8440,O,against,336.0
8441,O,this,336.0
8442,ORG,Indian'S,336.0
8443,O,the,336.0
8444,O,season,336.0
8445,O,The,337.0
8446,O,American,337.0
8447,O,League,337.0
8448,O,Western,337.0
8449,O,leaders,337.0
8450,O,have,337.0
8451,O,won,337.0
8452,O,eight,337.0
8453,O,of,337.0
8454,O,15,337.0
8455,O,games,337.0
8456,LOC,Feild,337.0
8457,O,joining,337.0
8458,O,at,337.0
8459,LOC,Jacob'S,337.0
8460,O,as,337.0
8461,ORG,Yankee'S,337.0
8462,O,the,337.0
8463,O,the,337.0
8464,O,only,337.0
8465,O,teams,337.0
8466,O,with,337.0
8467,O,a,337.0
8468,O,winning,337.0
8469,O,record,337.0
8470,O,at,337.0
8471,O,the,337.0
8472,O,AL,337.0
8473,O,Central,337.0
8474,O,leaders,337.0
8475,O,lost,337.0
8476,ORG,Cleaveland,338.0
8477,O,home,338.0
8478,O,for,338.0
8479,O,just,338.0
8480,O,the,338.0
8481,O,second,338.0
8482,O,time,338.0
8483,O,in,338.0
8484,O,six,338.0
8485,O,games,338.0
8486,O,sent,339.0
8487,ORG,Indian'S,339.0
8488,O,The,339.0
8489,O,the,339.0
8490,O,game,339.0
8491,O,into,339.0
8492,O,extra,339.0
8493,O,innings,339.0
8494,O,in,339.0
8495,O,the,339.0
8496,O,ninth,339.0
8497,PER,Loftons,339.0
8498,O,tworun,339.0
8499,O,on,339.0
8500,PER,Kenny,339.0
8501,PER,Vosburg,339.0
8502,O,10,340.0
8503,O,single,340.0
8504,PER,Ed,340.0
8505,O,blew,340.0
8506,O,his,340.0
8507,O,first,340.0
8508,O,save,340.0
8509,O,opportunity,340.0
8510,O,but,340.0
8511,O,got,340.0
8512,O,the,340.0
8513,O,win,340.0
