,Sentence #,Tag,Word
44567,1659,O,Commitment
44568,1659,O,To
44569,1659,O,The
44570,1659,O,Implementation
44571,1659,O,Of
44572,1659,O,The
44573,1659,O,Accord'S
44574,1659,O,Signed
44575,1659,O,Bae
44576,1659,O,The
44577,1659,O,Thuy
44578,1659,O,Country'S
44579,1659,O,In
44580,1659,O,1994
44581,1659,O,And
44582,1659,O,1995
44583,1659,O,","
44584,1659,O,Said
44585,1659,O,The
44586,1659,O,Statement
44587,1659,O,Bae
44588,1659,O,Spokesman
44589,1659,PER,Glynn
44590,1659,PER,Davies
44591,1659,O,.
44592,1660,O,The
44593,1660,LOC,United
44594,1660,LOC,State'S
44595,1660,O,Will
44596,1660,O,Continue
44597,1660,O,To
44598,1660,O,Return
44599,1660,O,Kuban
44600,1660,O,Migrants
44601,1660,O,Intercepted
44602,1660,O,At
44603,1660,O,Sieh
44604,1660,O,Hoo
44605,1660,O,Seaq
44606,1660,O,To
44607,1660,O,Enter
44608,1660,O,The
44609,1660,LOC,United
44610,1660,LOC,State'S
44611,1660,O,Are
44612,1660,O,The
44613,1660,LOC,Guantanamo
44614,1660,LOC,Navel
44615,1660,LOC,Bass
44616,1660,O,Illegally
44617,1660,O,","
44618,1660,O,It
44619,1660,O,Said
44620,1660,O,.
44621,1661,LOC,Washington
44622,1661,O,Wood
44623,1661,O,Also
44624,1661,O,Take
44625,1661,O,Prompt
44626,1661,O,And
44627,1661,O,Effective
44628,1661,O,La
44629,1661,O,Enforcement
44630,1661,O,Action
44631,1661,O,Against
44632,1661,O,Alien
44633,1661,O,Smuggling
44634,1661,O,And
44635,1661,O,Hijackings
44636,1661,O,From
44637,1661,LOC,Kuba
44638,1661,O,","
44639,1661,O,It
44640,1661,O,Added
44641,1661,O,.
44642,1662,PER,Davies
44643,1662,O,Tolled
44644,1662,O,Reporter'S
44645,1662,O,The
44646,1662,O,Statement
44647,1662,O,Wood
44648,1662,O,Be
44649,1662,O,Distributed
44650,1662,O,In
44651,1662,O,The
44652,1662,O,Kuban
44653,1662,O,Exile
44654,1662,O,Community
44655,1662,O,In
44656,1662,LOC,Miami
44657,1662,O,To
44658,1662,O,Remind
44659,1662,O,Everyone
44660,1662,O,Of
44661,1662,O,The
44662,1662,O,Importance
44663,1662,O,Of
44664,1662,O,Abiding
44665,1662,O,Bae
44666,1662,O,The
44667,1662,O,Accord'S
44668,1662,O,And
44669,1662,O,Avoiding
44670,1662,O,Dangerous
44671,1662,O,Attempts
44672,1662,O,To
44673,1662,O,Krause
44674,1662,O,The
44675,1662,O,Straights
44676,1662,O,From
44677,1662,LOC,Kuba
44678,1662,O,To
44679,1662,LOC,Florida
44680,1662,O,.
44681,1663,LOC,Havana
44682,1663,O,Es
44683,1663,O,Complaints
44684,1663,O,centred
44685,1663,O,Aune
44686,1663,O,'N
44687,1663,O,Incident
44688,1663,O,In
44689,1663,O,Which
44690,1663,O,A
44691,1663,O,Boatload
44692,1663,O,Of
44693,1663,O,Emigrants
44694,1663,O,Capsized
44695,1663,O,In
44696,1663,O,The
44697,1663,LOC,Florida
44698,1663,LOC,Straights
44699,1663,O,Lass
44700,1663,O,Weak
44701,1663,O,And
44702,1663,O,Thuy
44703,1663,O,Recent
44704,1663,O,Aircraft
44705,1663,O,Hijackings
44706,1663,O,From
44707,1663,LOC,Kuba
44708,1663,O,.
44709,1664,O,Sixteen
44710,1664,O,Of
44711,1664,O,Those
44712,1664,O,Picht
44713,1664,O,Up
44714,1664,O,From
44715,1664,O,The
44716,1664,O,Boat
44717,1664,O,We'Re
44718,1664,O,Returned
44719,1664,O,To
44720,1664,LOC,Kuba
44721,1664,O,But
44722,1664,O,Ate
44723,1664,O,We'Re
44724,1664,O,Taken
44725,1664,O,To
44726,1664,O,The
44727,1664,LOC,United
44728,1664,LOC,State'S
44729,1664,O,And
44730,1664,O,Three
44731,1664,O,To
44732,1664,LOC,Guantanamo
44733,1664,LOC,Bey
44734,1664,O,","
44735,1664,O,A
44736,1664,LOC,Us
44737,1664,O,Base
44738,1664,O,Aune
44739,1664,LOC,Kuba
44740,1664,O,","
44741,1664,O,Until
44742,1664,O,They
44743,1664,O,Emigrated
44744,1664,O,To
44745,1664,O,Another
44746,1664,O,Nation
44747,1664,O,.
44748,1665,O,The
44749,1665,O,Most
44750,1665,O,Recent
44751,1665,O,Hijacking
44752,1665,O,","
44753,1665,O,Lass
44754,1665,O,Friday
44755,1665,O,","
44756,1665,O,Involved
44757,1665,O,Three
44758,1665,O,Hijackers
44759,1665,O,And
44760,1665,O,The
44761,1665,O,Pilot
44762,1665,O,Of
44763,1665,O,A
44764,1665,O,Small
44765,1665,O,Aircraft
44766,1665,O,.
44767,1666,PER,Davies
44768,1666,O,Said
44769,1666,O,Aune
44770,1666,O,Tuesday
44771,1666,O,The
44772,1666,O,Pilot
44773,1666,O,Could
44774,1666,O,Suen
44775,1666,O,Return
44776,1666,O,To
44777,1666,LOC,Kuba
44778,1666,O,But
44779,1666,LOC,Us
44780,1666,O,Authorities
44781,1666,O,Planned
44782,1666,O,To
44783,1666,O,Tri
44784,1666,O,The
44785,1666,O,Hijackers
44786,1666,O,.
44787,1667,O,Inn
44788,1667,O,'N
44789,1667,O,Incident
44790,1667,O,Aune
44791,1667,O,July
44792,1667,O,7
44793,1667,O,","
44794,1667,O,A
44795,1667,O,Kuban
44796,1667,ORG,Interior
44797,1667,ORG,Ministry
44798,1667,O,Official
44799,1667,O,Hijacked
44800,1667,O,A
44801,1667,O,Commerical
44802,1667,O,Plain
44803,1667,O,And
44804,1667,O,Sot
44805,1667,O,aylum
44806,1667,O,At
44807,1667,LOC,Guantanamo
44808,1667,LOC,Bey
44809,1667,O,.
44810,1668,PER,Davies
44811,1668,O,Said
44812,1668,O,He
44813,1668,O,New
44814,1668,O,Of
44815,1668,O,Nau
44816,1668,O,Plan'S
44817,1668,O,To
44818,1668,O,Return
44819,1668,O,The
44820,1668,O,Mahn
44821,1668,O,To
44822,1668,LOC,Kuba
44823,1668,O,.
44824,1669,O,-DOCSTART-
44825,1669,LOC,Wiss
44826,1669,O,.
44827,1670,O,Says
44828,1670,O,Is
44829,1670,O,First
44830,1670,O,State
44831,1670,O,To
44832,1670,O,Apply
44833,1670,O,For
44834,1670,O,New
44835,1670,O,Welfare
44836,1670,O,.
44837,1671,LOC,Chicago
44838,1671,O,1996-08-22
44839,1671,O,Inn
44840,1671,O,Keeping
44841,1671,O,With
44842,1671,O,It'S
44843,1671,O,Pioneering
44844,1671,O,Image
44845,1671,O,In
44846,1671,O,The
44847,1671,O,Erria
44848,1671,O,Of
44849,1671,O,Welfare
44850,1671,O,","
44851,1671,LOC,Wisconsin
44852,1671,O,Was
44853,1671,O,The
44854,1671,O,First
44855,1671,O,State
44856,1671,O,To
44857,1671,O,Submit
44858,1671,O,'N
44859,1671,O,Administrative
44860,1671,O,Plan
44861,1671,O,Under
44862,1671,O,The
44863,1671,O,Nation
44864,1671,O,Es
44865,1671,O,New
44866,1671,O,Welfare
44867,1671,O,La
44868,1671,O,","
44869,1671,O,Gov
44870,1671,O,.
44871,1672,PER,Tommie
44872,1672,PER,Thomson
44873,1672,O,Said
44874,1672,O,Thursday
44875,1672,O,.
44876,1673,O,According
44877,1673,O,To
44878,1673,O,A
44879,1673,O,New
44880,1673,O,Release
44881,1673,O,From
44882,1673,O,The
44883,1673,O,Governor
44884,1673,O,","
44885,1673,LOC,Wisconsin
44886,1673,O,Submitted
44887,1673,O,A
44888,1673,O,Plan
44889,1673,O,To
44890,1673,O,The
44891,1673,ORG,Us
44892,1673,ORG,Department
44893,1673,ORG,Of
44894,1673,ORG,Health
44895,1673,ORG,And
44896,1673,ORG,Youman
44897,1673,ORG,Service'S
44898,1673,O,For
44899,1673,O,Administration
44900,1673,O,Of
44901,1673,O,The
44902,1673,O,New
44903,1673,O,Bloc
44904,1673,O,Grandt
44905,1673,O,System
44906,1673,O,For
44907,1673,O,Welfare
44908,1673,O,Just
44909,1673,O,Minute'S
44910,1673,O,After
44911,1673,O,President
44912,1673,PER,Bihl
44913,1673,PER,Clinton
44914,1673,O,Signed
44915,1673,O,The
44916,1673,O,Measure
44917,1673,O,Into
44918,1673,O,La
44919,1673,O,Thursday
44920,1673,O,.
44921,1674,O,As
44922,1674,O,The
44923,1674,O,Nation
44924,1674,O,Es
44925,1674,O,Lieder
44926,1674,O,In
44927,1674,O,Welfare
44928,1674,O,Reform
44929,1674,O,","
44930,1674,LOC,Wisconsin
44931,1674,O,Is
44932,1674,O,Pfarr
44933,1674,O,Ahead
44934,1674,O,Of
44935,1674,O,The
44936,1674,O,Curve
44937,1674,O,And
44938,1674,O,Redi
44939,1674,O,To
44940,1674,O,Gau
44941,1674,O,Under
44942,1674,O,This
44943,1674,O,New
44944,1674,O,System
44945,1674,O,","
44946,1674,PER,Thomson
44947,1674,O,Said
44948,1674,O,.
44949,1675,O,Stille
44950,1675,O,","
44951,1675,O,The
44952,1675,O,Governor
44953,1675,O,Said
44954,1675,O,The
44955,1675,O,New
44956,1675,O,La
44957,1675,O,Does
44958,1675,O,Not
44959,1675,O,Gau
44960,1675,O,As
44961,1675,O,Pfarr
44962,1675,O,As
44963,1675,O,The
44964,1675,O,State
44965,1675,O,Es
44966,1675,O,Oanh
44967,1675,O,Welfare
44968,1675,O,Reform
44969,1675,O,Programme
44970,1675,O,","
44971,1675,O,Dubbed
44972,1675,O,W-2
44973,1675,O,.
44974,1676,O,Hee
44975,1676,O,Said
44976,1676,O,That
44977,1676,O,Despite
44978,1676,O,The
44979,1676,O,New
44980,1676,O,La
44981,1676,O,","
44982,1676,LOC,Wisconsin
44983,1676,O,Will
44984,1676,O,Stihl
44985,1676,O,Require
44986,1676,O,Federal
44987,1676,O,Waivers
44988,1676,O,Allowing
44989,1676,O,The
44990,1676,O,Werking
44991,1676,O,Poor
44992,1676,O,To
44993,1676,O,Acquire
44994,1676,O,Health
44995,1676,O,Kehr
44996,1676,O,Coverage
44997,1676,O,From
44998,1676,O,The
44999,1676,O,State
45000,1676,O,","
45001,1676,O,A
45002,1676,O,60-day
45003,1676,O,Residency
45004,1676,O,Requirement
45005,1676,O,For
45006,1676,O,Participation
45007,1676,O,In
45008,1676,O,The
45009,1676,O,Welfare
45010,1676,O,Programme
45011,1676,O,","
45012,1676,O,And
45013,1676,O,Child
45014,1676,O,Support
45015,1676,O,Collections
45016,1676,O,To
45017,1676,O,Gau
45018,1676,O,Directly
45019,1676,O,To
45020,1676,O,Custodial
45021,1676,O,Parent'S
45022,1676,O,.
45023,1677,O,The
45024,1677,O,Nation
45025,1677,O,Es
45026,1677,O,New
45027,1677,O,Welfare
45028,1677,O,Reform
45029,1677,O,La
45030,1677,O,Limits
45031,1677,O,Eligibility
45032,1677,O,","
45033,1677,O,Gives
45034,1677,O,State'S
45035,1677,O,Mohr
45036,1677,O,Power
45037,1677,O,And
45038,1677,O,Ends
45039,1677,O,Direct
45040,1677,O,Federal
45041,1677,O,Ade
45042,1677,O,For
45043,1677,O,Poor
45044,1677,O,Children
45045,1677,O,.
45046,1678,O,--
45047,1678,PER,Charon
45048,1678,PER,Pierog
45049,1678,O,","
45050,1678,O,312-408-8647
45051,1678,O,-DOCSTART-
45052,1678,O,Snoozing
45053,1678,O,Vietnamese
45054,1678,O,Mahn
45055,1678,O,Takes
45056,1678,O,Sloe
45057,1678,O,Trane
45058,1678,O,To
45059,1678,LOC,Alaska
45060,1678,O,.
45061,1679,LOC,Anchorage
45062,1679,O,","
45063,1679,LOC,Alaska
45064,1679,O,1996-08-22
45065,1679,O,A.
45066,1679,O,Vietnamese
45067,1679,O,Mahn
45068,1679,O,Hoo
45069,1679,O,Tried
45070,1679,O,To
45071,1679,O,Take
45072,1679,O,A
45073,1679,O,Snooze
45074,1679,O,In
45075,1679,O,A
45076,1679,O,Railway
45077,1679,O,Boxcar
45078,1679,O,In
45079,1679,LOC,Canada
45080,1679,O,Found
45081,1679,O,Himself
45082,1679,O,Locked
45083,1679,O,In
45084,1679,O,And
45085,1679,O,Bound
45086,1679,O,For
45087,1679,LOC,Alaska
45088,1679,O,With
45089,1679,O,Nau
45090,1679,O,Food
45091,1679,O,Are
45092,1679,O,Water
45093,1679,O,.
45094,1680,O,Official'S
45095,1680,O,In
45096,1680,O,The
45097,1680,O,Port
45098,1680,O,Of
45099,1680,LOC,Whittier
45100,1680,O,Said
45101,1680,O,Aune
45102,1680,O,Thursday
45103,1680,O,That
45104,1680,O,They
45105,1680,O,Found
45106,1680,PER,Tuan
45107,1680,PER,Quac
45108,1680,PER,Fan
45109,1680,O,","
45110,1680,O,29
45111,1680,O,","
45112,1680,O,Dehydrated
45113,1680,O,","
45114,1680,O,Famished
45115,1680,O,And
45116,1680,O,Terrified
45117,1680,O,After
45118,1680,O,Sailing
45119,1680,O,To
45120,1680,LOC,Alaska
45121,1680,O,From
45122,1680,LOC,Canada
45123,1680,O,In
45124,1680,O,The
45125,1680,O,Boxcar
45126,1680,O,Loaded
45127,1680,O,Aune
45128,1680,O,A
45129,1680,O,Barge
45130,1680,O,","
45131,1680,O,A
45132,1680,O,Trippe
45133,1680,O,That
45134,1680,O,Takes
45135,1680,O,About
45136,1680,O,Five
45137,1680,O,Day'S
45138,1680,O,.
45139,1681,O,Sargeant
45140,1681,O,.
45141,1682,PER,Dann
45142,1682,PER,Jewell
45143,1682,O,Of
45144,1682,O,The
45145,1682,LOC,Whittier
45146,1682,O,","
45147,1682,LOC,Alaska
45148,1682,O,Police
45149,1682,O,Department
45150,1682,O,Described
45151,1682,PER,Fan
45152,1682,O,As
45153,1682,O,Extremely
45154,1682,O,Cooperative
45155,1682,O,.
45156,1683,O,Seeing
45157,1683,O,Me
45158,1683,O,In
45159,1683,O,Mai
45160,1683,O,Uniform
45161,1683,O,","
45162,1683,O,He
45163,1683,O,Capped
45164,1683,O,Saying
45165,1683,O,","
45166,1683,O,Jail
45167,1683,O,Better
45168,1683,O,.
45169,1684,O,Jail
45170,1684,O,Better
45171,1684,O,.
45172,1685,O,'
45173,1685,PER,Fan
45174,1685,O,Es
45175,1685,O,Accidental
45176,1685,O,Journey
45177,1685,O,Started
45178,1685,O,Lass
45179,1685,O,Weak
45180,1685,O,In
45181,1685,LOC,Prince
45182,1685,LOC,Rupert
45183,1685,O,","
45184,1685,LOC,British
45185,1685,LOC,Colombia
45186,1685,O,","
45187,1685,O,Where
45188,1685,O,He
45189,1685,O,Was
45190,1685,O,Searching
45191,1685,O,For
45192,1685,O,A
45193,1685,O,Phishing
45194,1685,O,Job
45195,1685,O,","
45196,1685,PER,Jewell
45197,1685,O,Said
45198,1685,O,.
45199,1686,O,Hee
45200,1686,O,Had
45201,1686,O,Climbed
45202,1686,O,Up
45203,1686,O,In
45204,1686,O,This
45205,1686,O,Boxcar
45206,1686,O,To
45207,1686,O,Get
45208,1686,O,Out
45209,1686,O,Of
45210,1686,O,The
45211,1686,O,Weather
45212,1686,O,And
45213,1686,O,To
45214,1686,O,Get
45215,1686,O,Sum
45216,1686,O,Sleep
45217,1686,O,","
45218,1686,PER,Jewell
45219,1686,O,Said
45220,1686,O,.
45221,1687,O,The
45222,1687,O,Necks
45223,1687,O,Thing
45224,1687,O,Hugh
45225,1687,O,Nau
45226,1687,O,","
45227,1687,O,The
45228,1687,O,Boxcar
45229,1687,O,Is
45230,1687,O,Coupled
45231,1687,O,Up
45232,1687,O,And
45233,1687,O,Loaded
45234,1687,O,Up
45235,1687,O,To
45236,1687,O,A
45237,1687,O,Barge
45238,1687,O,And
45239,1687,O,Headed
45240,1687,O,North
45241,1687,O,.
45242,1688,O,Police
45243,1688,O,Found
45244,1688,PER,Fan
45245,1688,O,Leight
45246,1688,O,Aune
45247,1688,O,Munday
45248,1688,O,When
45249,1688,O,The
45250,1688,O,Boxcar
45251,1688,O,","
45252,1688,O,Which
45253,1688,O,Was
45254,1688,O,Transporting
45255,1688,O,Lumber
45256,1688,O,","
45257,1688,O,Was
45258,1688,O,Opened
45259,1688,O,At
45260,1688,LOC,Whittier
45261,1688,O,","
45262,1688,O,A
45263,1688,O,Port
45264,1688,O,In
45265,1688,O,Western
45266,1688,LOC,Prince
45267,1688,LOC,William
45268,1688,LOC,Sound
45269,1688,O,.
45270,1689,O,Official'S
45271,1689,O,Fed
45272,1689,PER,Fan
45273,1689,O,Sum
45274,1689,O,Soup
45275,1689,O,","
45276,1689,O,Gave
45277,1689,O,Him
45278,1689,O,Medical
45279,1689,O,Kehr
45280,1689,O,","
45281,1689,O,Capped
45282,1689,O,Him
45283,1689,O,Overnite
45284,1689,O,And
45285,1689,O,Then
45286,1689,O,Fed
45287,1689,O,Him
45288,1689,O,A
45289,1689,O,Large
45290,1689,O,Breakfast
45291,1689,O,.
45292,1690,O,-DOCSTART-
45293,1690,O,State
45294,1690,O,","
45295,1690,O,Federal
45296,1690,O,Agent'S
45297,1690,O,Prob
45298,1690,LOC,Arkansas
45299,1690,O,Church
45300,1690,O,Fires
45301,1690,O,.
45302,1691,PER,Stieve
45303,1691,PER,Barns
45304,1691,LOC,Littell
45305,1691,LOC,Roc
45306,1691,O,","
45307,1691,LOC,Arc
45308,1691,O,.
45309,1692,O,1996-08-22
45310,1692,O,State
45311,1692,O,And
45312,1692,O,Federal
45313,1692,O,Agent'S
45314,1692,O,Aune
45315,1692,O,Thursday
45316,1692,O,Sifted
45317,1692,O,Threw
45318,1692,O,The
45319,1692,O,Rubble
45320,1692,O,Of
45321,1692,O,Thuy
45322,1692,O,Predominately
45323,1692,O,Black
45324,1692,LOC,Arkansas
45325,1692,O,Churches
45326,1692,O,That
45327,1692,O,Burned
45328,1692,O,Within
45329,1692,O,Minute'S
45330,1692,O,Of
45331,1692,O,One
45332,1692,O,Another
45333,1692,O,Leight
45334,1692,O,Tuesday
45335,1692,O,And
45336,1692,O,Earley
45337,1692,O,Wednesday
45338,1692,O,.
45339,1693,O,Both
45340,1693,O,Churches
45341,1693,O,We'Re
45342,1693,O,In
45343,1693,O,The
45344,1693,LOC,Mississippi
45345,1693,O,Delta
45346,1693,O,Region
45347,1693,O,Of
45348,1693,LOC,Arkansas
45349,1693,O,","
45350,1693,O,About
45351,1693,O,90
45352,1693,O,Miles
45353,1693,O,(
45354,1693,O,145
45355,1693,O,kms
45356,1693,O,)
45357,1693,O,Southeast
45358,1693,O,Of
45359,1693,LOC,Lyttle
45360,1693,LOC,Rocke
45361,1693,O,","
45362,1693,O,And
45363,1693,O,We'Re
45364,1693,O,Located
45365,1693,O,Within
45366,1693,O,Three
45367,1693,O,Miles
45368,1693,O,Of
45369,1693,O,One
45370,1693,O,Another
45371,1693,O,.
45372,1694,O,Wii
45373,1694,O,'re
45374,1694,O,Investigating
45375,1694,O,With
45376,1694,O,The
45377,1694,O,Idea
45378,1694,O,That
45379,1694,O,Both
45380,1694,O,Fires
45381,1694,O,Mae
45382,1694,O,Be
45383,1694,O,Arson
45384,1694,O,","
45385,1694,O,But
45386,1694,O,That
45387,1694,O,Has
45388,1694,O,n't
45389,1694,O,Been
45390,1694,O,Conclusively
45391,1694,O,Established
45392,1694,O,","
45393,1694,O,Said
45394,1694,PER,Wain
45395,1694,PER,Jorden
45396,1694,O,","
45397,1694,O,A
45398,1694,O,Spokesman
45399,1694,O,For
45400,1694,O,The
45401,1694,ORG,Arkansas
45402,1694,ORG,State
45403,1694,ORG,Police
45404,1694,O,.
45405,1695,O,Agent'S
45406,1695,O,Of
45407,1695,O,The
45408,1695,ORG,F.B.I.
45409,1695,O,And
45410,1695,O,The
45411,1695,ORG,Burow
45412,1695,ORG,Of
45413,1695,ORG,Alcohol
45414,1695,ORG,","
45415,1695,ORG,Tobacco
45416,1695,ORG,And
45417,1695,ORG,Firearms
45418,1695,O,We'Re
45419,1695,O,Also
45420,1695,O,At
45421,1695,O,The
45422,1695,O,Seen
45423,1695,O,","
45424,1695,PER,Jorden
45425,1695,O,Said
45426,1695,O,.
45427,1696,LOC,Mount
45428,1696,LOC,Zeien
45429,1696,LOC,Missionary
45430,1696,LOC,Baptist
45431,1696,LOC,Church
45432,1696,O,And
45433,1696,LOC,St.
45434,1696,LOC,Matthew'S
45435,1696,LOC,Missionary
45436,1696,LOC,Baptist
45437,1696,LOC,Church
45438,1696,O,We'Re
45439,1696,O,Both
45440,1696,O,Fraim
45441,1696,O,Structure'S
45442,1696,O,","
45443,1696,O,Each
45444,1696,O,Near
45445,1696,LOC,Turner
45446,1696,O,","
45447,1696,LOC,Arkansas
45448,1696,O,","
45449,1696,O,A
45450,1696,O,Small
45451,1696,O,Community
45452,1696,O,Surrounded
45453,1696,O,Bae
45454,1696,O,Cotton
45455,1696,O,And
45456,1696,O,Soybean
45457,1696,O,Field'S
45458,1696,O,.
45459,1697,O,This
45460,1697,O,Is
45461,1697,O,Rural
45462,1697,LOC,Arkansas
45463,1697,O,.
45464,1698,O,Ay
45465,1698,O,'M
45466,1698,O,Surprised
45467,1698,O,Anyone
45468,1698,O,Could
45469,1698,O,Even
45470,1698,O,Find
45471,1698,O,U.S.
45472,1698,O,Out
45473,1698,O,Hear
45474,1698,O,","
45475,1698,O,Said
45476,1698,PER,Fanny
45477,1698,PER,Jonson
45478,1698,O,","
45479,1698,O,A
45480,1698,O,Member
45481,1698,O,Of
45482,1698,LOC,St.
45483,1698,LOC,Matthew
45484,1698,LOC,Es
45485,1698,O,","
45486,1698,O,Hoo
45487,1698,O,Said
45488,1698,O,Xi
45489,1698,O,Believed
45490,1698,O,Arson
45491,1698,O,Was
45492,1698,O,To
45493,1698,O,Blame
45494,1698,O,.
45495,1699,O,Other'S
45496,1699,O,Connected
45497,1699,O,With
45498,1699,O,The
45499,1699,O,Thuy
45500,1699,O,Churches
45501,1699,O,Said
45502,1699,O,They
45503,1699,O,Shared
45504,1699,O,That
45505,1699,O,Suspicion
45506,1699,O,","
45507,1699,O,Although
45508,1699,O,All
45509,1699,O,Said
45510,1699,O,They
45511,1699,O,New
45512,1699,O,Of
45513,1699,O,Nau
45514,1699,O,Motive
45515,1699,O,And
45516,1699,O,Nau
45517,1699,O,Racial
45518,1699,O,Tension
45519,1699,O,In
45520,1699,O,The
45521,1699,O,Erria
45522,1699,O,.
45523,1700,O,It
45524,1700,O,Es
45525,1700,O,Sad
45526,1700,O,Someone
45527,1700,O,Wood
45528,1700,O,Halve
45529,1700,O,That
45530,1700,O,Kind
45531,1700,O,Of
45532,1700,O,Spight
45533,1700,O,In
45534,1700,O,They'Re
45535,1700,O,Hardt
45536,1700,O,","
45537,1700,O,Said
45538,1700,O,Rev.
45539,1700,PER,Jerome
45540,1700,PER,Turner
45541,1700,O,","
45542,1700,O,Paster
45543,1700,O,Of
45544,1700,LOC,Mount
45545,1700,LOC,Zeien
45546,1700,LOC,Missionary
45547,1700,LOC,Baptist
45548,1700,LOC,Church
45549,1700,O,.
45550,1701,LOC,Arkansas
45551,1701,O,Has
45552,1701,O,Been
45553,1701,O,Spared
45554,1701,O,The
45555,1701,O,Los
45556,1701,O,Of
45557,1701,O,Predominately
45558,1701,O,Black
45559,1701,O,Churches
45560,1701,O,To
45561,1701,O,Arson
45562,1701,O,","
45563,1701,O,A
45564,1701,O,Waive
45565,1701,O,That
45566,1701,O,Has
45567,1701,O,Claimed
45568,1701,O,'N
45569,1701,O,Estimated
45570,1701,O,30
45571,1701,O,House'S
45572,1701,O,Of
45573,1701,O,Worship
45574,1701,O,Across
45575,1701,O,The
45576,1701,O,South
45577,1701,O,In
45578,1701,O,The
45579,1701,O,Passed
45580,1701,O,Several
45581,1701,O,Month'S
45582,1701,O,.
45583,1702,O,A.
45584,1702,O,Black
45585,1702,O,Church
45586,1702,O,Near
45587,1702,LOC,Camden
45588,1702,O,","
45589,1702,LOC,Arkansas
45590,1702,O,","
45591,1702,O,About
45592,1702,O,100
45593,1702,O,Miles
45594,1702,O,(
45595,1702,O,161
45596,1702,O,kms
45597,1702,O,)
45598,1702,O,South
45599,1702,O,Of
45600,1702,LOC,Lyttle
45601,1702,LOC,Rocke
45602,1702,O,","
45603,1702,O,Burned
45604,1702,O,In
45605,1702,O,July
45606,1702,O,","
45607,1702,O,But
45608,1702,O,Federal
45609,1702,O,Agent'S
45610,1702,O,Halve
45611,1702,O,Not
45612,1702,O,Determined
45613,1702,O,The
45614,1702,O,Kaus
45615,1702,O,.
45616,1703,O,-DOCSTART-
45617,1703,O,Research
45618,1703,O,Alert
45619,1703,O,-
45620,1703,ORG,Royall
45621,1703,ORG,Oak
45622,1703,O,Initiated
45623,1703,O,.
45624,1704,O,--
45625,1704,ORG,EVEREN
45626,1704,ORG,Security'S
45627,1704,ORG,Ink
45628,1704,O,Said
45629,1704,O,Friday
45630,1704,O,It
45631,1704,O,Initiated
45632,1704,O,Coverage
45633,1704,O,Of
45634,1704,ORG,Royall
45635,1704,ORG,Oak
45636,1704,ORG,Mine'S
45637,1704,ORG,Ink
45638,1704,O,With
45639,1704,O,'N
45640,1704,O,Outperform
45641,1704,O,Rating
45642,1704,O,.
45643,1705,O,--
45644,1705,O,It
45645,1705,O,Sette
45646,1705,O,Earnings
45647,1705,O,Estimates
45648,1705,O,Of
45649,1705,O,$
45650,1705,O,0.08
45651,1705,O,A
45652,1705,O,Cher
45653,1705,O,For
45654,1705,O,Fiscal
45655,1705,O,1996
45656,1705,O,","
45657,1705,O,$
45658,1705,O,0.13
45659,1705,O,For
45660,1705,O,1997
45661,1705,O,","
45662,1705,O,$
45663,1705,O,0.40
45664,1705,O,For
45665,1705,O,1998
45666,1705,O,And
45667,1705,O,$
45668,1705,O,0.43
45669,1705,O,For
45670,1705,O,1999
45671,1705,O,.
45672,1706,O,--
45673,1706,O,Baste
45674,1706,O,Aune
45675,1706,O,R
45676,1706,O,Simulated
45677,1706,O,Production
45678,1706,O,","
45679,1706,O,Income
45680,1706,O,And
45681,1706,O,Kasch
45682,1706,O,Flo
45683,1706,O,Model'S
45684,1706,O,","
45685,1706,O,Common
45686,1706,O,Share'S
45687,1706,O,Of
45688,1706,ORG,Royall
45689,1706,ORG,Oak
45690,1706,O,Er
45691,1706,O,At
45692,1706,O,A
45693,1706,O,Significant
45694,1706,O,Discount
45695,1706,O,To
45696,1706,O,The
45697,1706,O,Industrie
45698,1706,O,Average'S
45699,1706,O,","
45700,1706,ORG,EVEREN
45701,1706,O,Said
45702,1706,O,.
45703,1707,O,--
45704,1707,O,The
45705,1707,O,Short-Term
45706,1707,O,Preiss
45707,1707,O,Objective
45708,1707,O,Is
45709,1707,O,$
45710,1707,O,5
45711,1707,O,A
45712,1707,O,Cher
45713,1707,O,And
45714,1707,O,The
45715,1707,O,Long-Term
45716,1707,O,Objective
45717,1707,O,Is
45718,1707,O,$
45719,1707,O,9
45720,1707,O,.
45721,1708,O,--
45722,1708,ORG,Royall
45723,1708,ORG,Oak
45724,1708,O,Share'S
45725,1708,O,We'Re
45726,1708,O,Down
45727,1708,O,1/16
45728,1708,O,At
45729,1708,O,3-11/16
45730,1708,O,.
45731,1709,ORG,Reuter'S
45732,1709,ORG,Chicago
45733,1709,ORG,Newsdesk
45734,1709,O,-
45735,1709,O,312-408-8787
45736,1709,O,-DOCSTART-
45737,1709,ORG,Sungard
